"No.","Time","Source","Destination","Protocol","Length","Info"
"352","12.785244739","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=414729 Ack=1 Win=29696 Len=2896 TSval=660700 TSecr=660674"
"353","12.888341735","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=411833 Win=170496 Len=0 TSval=660718 TSecr=660687"
"354","12.909230436","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=414729 Win=170496 Len=0 TSval=660724 TSecr=660687"
"355","12.938859089","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=417625 Win=170496 Len=0 TSval=660732 TSecr=660700"
"356","12.968821401","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=417625 Ack=1 Win=29696 Len=2896 TSval=660744 TSecr=660718"
"357","12.987257116","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=420521 Ack=1 Win=29696 Len=2896 TSval=660749 TSecr=660724"
"358","13.013576456","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=423417 Ack=1 Win=29696 Len=2896 TSval=660757 TSecr=660732"
"359","13.121426599","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=420521 Win=170496 Len=0 TSval=660777 TSecr=660744"
"360","13.138884552","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=423417 Win=170496 Len=0 TSval=660782 TSecr=660749"
"361","13.165215457","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=426313 Win=170496 Len=0 TSval=660788 TSecr=660757"
"362","13.195989071","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=426313 Ack=1 Win=29696 Len=2896 TSval=660802 TSecr=660777"
"363","13.221056728","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=429209 Ack=1 Win=29696 Len=2896 TSval=660807 TSecr=660782"
"364","13.245020146","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=432105 Ack=1 Win=29696 Len=2896 TSval=660813 TSecr=660788"
"365","13.349655972","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=429209 Win=170496 Len=0 TSval=660834 TSecr=660802"
"366","13.372091977","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=432105 Win=170496 Len=0 TSval=660840 TSecr=660807"
"367","13.400519623","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=435001 Win=170496 Len=0 TSval=660846 TSecr=660813"
"368","13.424172410","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=435001 Ack=1 Win=29696 Len=2896 TSval=660860 TSecr=660834"
"369","13.453037628","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=437897 Ack=1 Win=29696 Len=2896 TSval=660865 TSecr=660840"
"370","13.475619822","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=440793 Ack=1 Win=29696 Len=2896 TSval=660872 TSecr=660846"
"371","13.487398443","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=443689 Ack=1 Win=29696 Len=1448 TSval=660872 TSecr=660846"
"372","13.574932955","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=437897 Win=170496 Len=0 TSval=660891 TSecr=660860"
"373","13.604350726","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=440793 Win=170496 Len=0 TSval=660898 TSecr=660865"
"374","13.626440124","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=443689 Win=170496 Len=0 TSval=660904 TSecr=660872"
"375","13.649725243","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=445137 Ack=1 Win=29696 Len=2896 TSval=660916 TSecr=660891"
"376","13.679206400","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=448033 Ack=1 Win=29696 Len=2896 TSval=660923 TSecr=660898"
"377","13.683971831","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=445137 Win=170496 Len=0 TSval=660918 TSecr=660872"
"378","13.703620400","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=450929 Ack=1 Win=29696 Len=2896 TSval=660929 TSecr=660904"
"379","13.746207645","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=453825 Ack=1 Win=29696 Len=1448 TSval=660943 TSecr=660918"
"380","13.800891145","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=448033 Win=170496 Len=0 TSval=660947 TSecr=660916"
"381","13.832115576","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=450929 Win=170496 Len=0 TSval=660955 TSecr=660923"
"382","13.854846998","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=453825 Win=170496 Len=0 TSval=660961 TSecr=660929"
"383","13.876808748","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=455273 Ack=1 Win=29696 Len=2896 TSval=660972 TSecr=660947"
"384","13.907478724","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=458169 Ack=1 Win=29696 Len=2896 TSval=660980 TSecr=660955"
"385","13.930904155","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=461065 Ack=1 Win=29696 Len=2896 TSval=660986 TSecr=660961"
"386","13.962774042","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=455273 Win=170496 Len=0 TSval=660988 TSecr=660943"
"387","14.029767848","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=458169 Win=170496 Len=0 TSval=661004 TSecr=660972"
"388","14.037213005","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=463961 Ack=1 Win=29696 Len=2896 TSval=661013 TSecr=660988"
"389","14.059009797","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=461065 Win=170496 Len=0 TSval=661012 TSecr=660980"
"390","14.082984622","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=463961 Win=170496 Len=0 TSval=661018 TSecr=660986"
"391","14.104406540","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=466857 Ack=1 Win=29696 Len=2896 TSval=661029 TSecr=661004"
"392","14.133799861","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=469753 Ack=1 Win=29696 Len=2896 TSval=661037 TSecr=661012"
"393","14.157648566","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=472649 Ack=1 Win=29696 Len=2896 TSval=661043 TSecr=661018"
"394","14.188710001","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=466857 Win=170496 Len=0 TSval=661044 TSecr=661013"
"395","14.257098813","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=469753 Win=170496 Len=0 TSval=661061 TSecr=661029"
"396","14.263494722","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=475545 Ack=1 Win=29696 Len=2896 TSval=661069 TSecr=661044"
"397","14.284728249","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=472649 Win=170496 Len=0 TSval=661068 TSecr=661037"
"398","14.310393489","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=475545 Win=170496 Len=0 TSval=661074 TSecr=661043"
"399","14.332196918","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=478441 Ack=1 Win=29696 Len=2896 TSval=661086 TSecr=661061"
"400","14.360765929","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=481337 Ack=1 Win=29696 Len=2896 TSval=661093 TSecr=661068"
"401","14.384900291","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=484233 Ack=1 Win=29696 Len=2896 TSval=661100 TSecr=661074"
"402","14.414543927","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=478441 Win=170496 Len=0 TSval=661101 TSecr=661069"
"403","14.483741371","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=481337 Win=170496 Len=0 TSval=661118 TSecr=661086"
"404","14.489978552","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=487129 Ack=1 Win=29696 Len=2896 TSval=661126 TSecr=661101"
"405","14.512404905","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=484233 Win=170496 Len=0 TSval=661125 TSecr=661093"
"406","14.536758395","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=487129 Win=170496 Len=0 TSval=661131 TSecr=661100"
"407","14.558518402","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=490025 Ack=1 Win=29696 Len=2896 TSval=661143 TSecr=661118"
"408","14.575455384","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=495817 Ack=1 Win=29696 Len=1448 TSval=661150 TSecr=661125"
"409","14.611276839","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=497265 Ack=1 Win=29696 Len=2896 TSval=661156 TSecr=661131"
"410","14.641545327","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=490025 Win=170496 Len=0 TSval=661157 TSecr=661126"
"411","14.710117001","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661174 TSecr=661143"
"412","14.716251864","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=500161 Ack=1 Win=29696 Len=2896 TSval=661182 TSecr=661157"
"413","14.727560476","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#1] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661179 TSecr=661143 SLE=495817 SRE=497265"
"414","14.764810445","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#2] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661188 TSecr=661143 SLE=495817 SRE=500161"
"415","14.785179850","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=503057 Ack=1 Win=29696 Len=2896 TSval=661200 TSecr=661174"
"416","14.797486770","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=505953 Ack=1 Win=29696 Len=1448 TSval=661204 TSecr=661179"
"417","14.869903874","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#3] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661214 TSecr=661143 SLE=495817 SRE=503057"
"418","14.932944255","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=494369 Ack=1 Win=29696 Len=1448 TSval=661240 TSecr=661214"
"419","14.937987217","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#4] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661231 TSecr=661143 SLE=495817 SRE=505953"
"420","14.944628686","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=507401 Ack=1 Win=29696 Len=1448 TSval=661240 TSecr=661214"
"421","14.948961263","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#5] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661234 TSecr=661143 SLE=495817 SRE=507401"
"422","15.012728478","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=508849 Ack=1 Win=29696 Len=2896 TSval=661257 TSecr=661231"
"423","15.084769935","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#6] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661268 TSecr=661143 SLE=494369 SRE=507401"
"424","15.097108406","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#7] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661271 TSecr=661143 SLE=494369 SRE=508849"
"425","15.147542310","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=492921 Ack=1 Win=29696 Len=1448 TSval=661293 TSecr=661268"
"426","15.159584562","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=513193 Ack=1 Win=29696 Len=1448 TSval=661296 TSecr=661271"
"427","15.165177188","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 411#8] 34567  >  37598 [ACK] Seq=1 Ack=492921 Win=170496 Len=0 TSval=661288 TSecr=661143 SLE=494369 SRE=511745"
"428","15.239707084","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=514641 Ack=1 Win=29696 Len=2896 TSval=661313 TSecr=661288"
"429","15.299073673","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=511745 Win=162304 Len=0 TSval=661322 TSecr=661293"
"430","15.311508996","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  37598 [ACK] Seq=1 Ack=511745 Win=170496 Len=0 TSval=661325 TSecr=661293 SLE=513193 SRE=514641"
"431","15.373631175","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=517537 Ack=1 Win=29696 Len=2896 TSval=661347 TSecr=661322"
"432","15.391291201","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 429#1] 34567  >  37598 [ACK] Seq=1 Ack=511745 Win=170496 Len=0 TSval=661345 TSecr=661293 SLE=513193 SRE=517537"
"433","15.397761876","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=520433 Ack=1 Win=29696 Len=2896 TSval=661347 TSecr=661322"
"434","15.410306403","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=523329 Ack=1 Win=29696 Len=1448 TSval=661350 TSecr=661325"
"435","15.436103937","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=511745 Ack=1 Win=29696 Len=1448 TSval=661366 TSecr=661325"
"436","15.466456885","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=524777 Ack=1 Win=29696 Len=2896 TSval=661370 TSecr=661345"
"437","15.525421541","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 429#2] 34567  >  37598 [ACK] Seq=1 Ack=511745 Win=170496 Len=0 TSval=661378 TSecr=661293 SLE=513193 SRE=520433"
"438","15.549101445","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 429#3] 34567  >  37598 [ACK] Seq=1 Ack=511745 Win=170496 Len=0 TSval=661384 TSecr=661293 SLE=513193 SRE=523329"
"439","15.561344252","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 429#4] 34567  >  37598 [ACK] Seq=1 Ack=511745 Win=170496 Len=0 TSval=661387 TSecr=661293 SLE=513193 SRE=524777"
"440","15.587989030","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=527673 Ack=1 Win=29696 Len=1448 TSval=661403 TSecr=661378"
"441","15.588463061","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=524777 Win=165888 Len=0 TSval=661394 TSecr=661366"
"442","15.617852595","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=527673 Win=170496 Len=0 TSval=661401 TSecr=661370"
"443","15.623981610","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=529121 Ack=1 Win=29696 Len=1448 TSval=661412 TSecr=661387"
"444","15.663918305","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=530569 Ack=1 Win=29696 Len=2896 TSval=661419 TSecr=661394"
"445","15.692424330","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=533465 Ack=1 Win=29696 Len=2896 TSval=661427 TSecr=661401"
"446","15.704533344","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=536361 Ack=1 Win=29696 Len=1448 TSval=661427 TSecr=661401"
"447","15.776048906","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=530569 Win=170496 Len=0 TSval=661441 TSecr=661403"
"448","15.815748690","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=533465 Win=170496 Len=0 TSval=661451 TSecr=661419"
"449","15.844109529","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=536361 Win=170496 Len=0 TSval=661458 TSecr=661427"
"450","15.851059264","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=537809 Ack=1 Win=29696 Len=2896 TSval=661466 TSecr=661441"
"451","15.890487218","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=540705 Ack=1 Win=29696 Len=2896 TSval=661476 TSecr=661451"
"452","15.907479776","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=537809 Win=170496 Len=0 TSval=661473 TSecr=661427"
"453","15.918739485","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=543601 Ack=1 Win=29696 Len=2896 TSval=661483 TSecr=661458"
"454","15.970202711","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=546497 Ack=1 Win=29696 Len=1448 TSval=661499 TSecr=661473"
"455","16.010737107","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=540705 Win=170496 Len=0 TSval=661499 TSecr=661466"
"456","16.043238337","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=543601 Win=170496 Len=0 TSval=661507 TSecr=661476"
"457","16.072149291","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=546497 Win=170496 Len=0 TSval=661515 TSecr=661483"
"458","16.085483193","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=547945 Ack=1 Win=29696 Len=2896 TSval=661525 TSecr=661499"
"459","16.117805640","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=550841 Ack=1 Win=29696 Len=2896 TSval=661533 TSecr=661507"
"460","16.146853989","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=553737 Ack=1 Win=29696 Len=2896 TSval=661540 TSecr=661515"
"461","16.202687604","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=547945 Win=170496 Len=0 TSval=661548 TSecr=661499"
"462","16.237928937","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=550841 Win=170496 Len=0 TSval=661556 TSecr=661525"
"463","16.269789647","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=553737 Win=170496 Len=0 TSval=661564 TSecr=661533"
"464","16.299180693","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=556633 Win=170496 Len=0 TSval=661571 TSecr=661540"
"465","16.312756072","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=559529 Ack=1 Win=29696 Len=2896 TSval=661582 TSecr=661556"
"466","16.374641056","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=565321 Ack=1 Win=29696 Len=2896 TSval=661597 TSecr=661571"
"467","16.466479605","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 464#1] 34567  >  37598 [ACK] Seq=1 Ack=556633 Win=170496 Len=0 TSval=661613 TSecr=661540 SLE=559529 SRE=562425"
"468","16.526051138","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 464#2] 34567  >  37598 [ACK] Seq=1 Ack=556633 Win=170496 Len=0 TSval=661628 TSecr=661540 SLE=565321 SRE=568217 SLE=559529 SRE=562425"
"469","16.528918767","10.0.0.1","10.0.0.2","TCP","1514","[TCP Fast Retransmission] 37598  >  34567 [ACK] Seq=556633 Ack=1 Win=29696 Len=1448 TSval=661639 TSecr=661613"
"470","16.589338712","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=558081 Ack=1 Win=29696 Len=1448 TSval=661654 TSecr=661628"
"471","16.601224222","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=562425 Ack=1 Win=29696 Len=1448 TSval=661654 TSecr=661628"
"472","16.681584025","10.0.0.2","10.0.0.1","TCP","86","34567  >  37598 [ACK] Seq=1 Ack=558081 Win=169472 Len=0 TSval=661667 TSecr=661639 SLE=565321 SRE=568217 SLE=559529 SRE=562425"
"473","16.740262745","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=562425 Win=167424 Len=0 TSval=661682 TSecr=661654 SLE=565321 SRE=568217"
"474","16.744130690","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=563873 Ack=1 Win=29696 Len=1448 TSval=661692 TSecr=661667"
"475","16.753691040","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=563873 Win=169472 Len=0 TSval=661685 TSecr=661654 SLE=565321 SRE=568217"
"476","16.768922742","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=568217 Ack=1 Win=29696 Len=2896 TSval=661692 TSecr=661667"
"477","16.802632681","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=571113 Ack=1 Win=29696 Len=1448 TSval=661707 TSecr=661682"
"478","16.815970074","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=572561 Ack=1 Win=29696 Len=1448 TSval=661711 TSecr=661685"
"479","16.895346502","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=568217 Win=169472 Len=0 TSval=661721 TSecr=661692"
"480","16.920815035","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=571113 Win=170496 Len=0 TSval=661727 TSecr=661692"
"481","16.957719909","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=574009 Ack=1 Win=29696 Len=1448 TSval=661746 TSecr=661721"
"482","16.969530090","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=574009 Win=170496 Len=0 TSval=661739 TSecr=661707"
"483","16.995499895","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=575457 Ack=1 Win=29696 Len=2896 TSval=661752 TSecr=661727"
"484","17.044036831","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=578353 Ack=1 Win=29696 Len=2896 TSval=661764 TSecr=661739"
"485","17.056475656","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=581249 Ack=1 Win=29696 Len=1448 TSval=661764 TSecr=661739"
"486","17.146274080","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=578353 Win=170496 Len=0 TSval=661784 TSecr=661746"
"487","17.195500586","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=581249 Win=170496 Len=0 TSval=661796 TSecr=661764"
"488","17.221349642","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=582697 Ack=1 Win=29696 Len=2896 TSval=661809 TSecr=661784"
"489","17.264392222","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=582697 Win=170496 Len=0 TSval=661813 TSecr=661764"
"490","17.270189347","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=585593 Ack=1 Win=29696 Len=2896 TSval=661821 TSecr=661796"
"491","17.294369943","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=588489 Ack=1 Win=29696 Len=2896 TSval=661821 TSecr=661796"
"492","17.327157654","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=591385 Ack=1 Win=29696 Len=1448 TSval=661838 TSecr=661813"
"493","17.375350827","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=585593 Win=170496 Len=0 TSval=661840 TSecr=661809"
"494","17.425800387","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=588489 Win=170496 Len=0 TSval=661852 TSecr=661821"
"495","17.446119485","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=591385 Win=170496 Len=0 TSval=661858 TSecr=661821"
"496","17.450088503","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=592833 Ack=1 Win=29696 Len=2896 TSval=661866 TSecr=661840"
"497","17.500451087","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=595729 Ack=1 Win=29696 Len=2896 TSval=661879 TSecr=661852"
"498","17.526391306","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=598625 Ack=1 Win=29696 Len=2896 TSval=661884 TSecr=661858"
"499","17.550872052","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=592833 Win=170496 Len=0 TSval=661885 TSecr=661838"
"500","17.601372941","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=595729 Win=170496 Len=0 TSval=661897 TSecr=661866"
"501","17.651615732","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=598625 Win=170496 Len=0 TSval=661910 TSecr=661879"
"502","17.678498422","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=601521 Win=170496 Len=0 TSval=661916 TSecr=661884"
"503","17.726185473","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=607313 Ack=1 Win=29696 Len=2896 TSval=661935 TSecr=661910"
"504","17.753053452","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=610209 Ack=1 Win=29696 Len=2896 TSval=661942 TSecr=661916"
"505","17.878359983","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 502#1] 34567  >  37598 [ACK] Seq=1 Ack=601521 Win=170496 Len=0 TSval=661966 TSecr=661884 SLE=607313 SRE=610209"
"506","17.904348073","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 502#2] 34567  >  37598 [ACK] Seq=1 Ack=601521 Win=170496 Len=0 TSval=661973 TSecr=661884 SLE=607313 SRE=613105"
